"","Year","State.Abb","State","Topic.Type","Topic.Desc","Measure.Desc","Response","Data.Value.Unit","Data.Value.Type","Data.Value","Data.Value.Std.Err","Low.Confidence.Limit","High.Confidence.Limit","Sample.Size","Gender","Race","Age","Education","Geolocation","Area","Area.Type","Area.Title","Month","Labor.Force","Employment","Unemployment","Unemployment.Rate","id","Employment.Rate","Relative.Sample.Size"
"2936",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.2,1.2,2.9,7.5,658,"Overall","All Races","Age 25 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Mar",1640020,1581788,58232,3.6,"2936",96.4,"Small"
"2937",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.2,1.2,2.9,7.5,658,"Overall","All Races","Age 25 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Apr",1643747,1584941,58806,3.6,"2937",96.4,"Small"
"2938",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.2,1.2,2.9,7.5,658,"Overall","All Races","Age 25 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jan",1634652,1576237,58415,3.6,"2938",96.4,"Small"
"2939",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.2,1.2,2.9,7.5,658,"Overall","All Races","Age 25 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jun",1651337,1590769,60568,3.7,"2939",96.3,"Small"
"2940",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.2,1.2,2.9,7.5,658,"Overall","All Races","Age 25 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","May",1647637,1588016,59621,3.6,"2940",96.4,"Small"
"2941",2017,"WA","Washington","Tobacco Use – Survey Data","E-Cigarette Use (Adults)","Current Use","","%","Percentage",9.3,1.2,6.9,11.7,729,"Overall","All Races","18 to 24 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Dec",1673011,1611299,61712,3.7,"2941",96.3,"Small"
"2942",2017,"WA","Washington","Tobacco Use – Survey Data","E-Cigarette Use (Adults)","Current Use","","%","Percentage",9.3,1.2,6.9,11.7,729,"Overall","All Races","18 to 24 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Nov",1668627,1606359,62268,3.7,"2942",96.3,"Small"
"2943",2017,"WA","Washington","Tobacco Use – Survey Data","E-Cigarette Use (Adults)","Current Use","","%","Percentage",9.3,1.2,6.9,11.7,729,"Overall","All Races","18 to 24 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jul",1654697,1593253,61444,3.7,"2943",96.3,"Small"
"2944",2017,"WA","Washington","Tobacco Use – Survey Data","E-Cigarette Use (Adults)","Current Use","","%","Percentage",9.3,1.2,6.9,11.7,729,"Overall","All Races","18 to 24 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Aug",1657747,1595686,62061,3.7,"2944",96.3,"Small"
"2945",2017,"WA","Washington","Tobacco Use – Survey Data","E-Cigarette Use (Adults)","Current Use","","%","Percentage",9.3,1.2,6.9,11.7,729,"Overall","All Races","18 to 24 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Sep",1660839,1598423,62416,3.8,"2945",96.2,"Small"
"2946",2017,"WA","Washington","Tobacco Use – Survey Data","E-Cigarette Use (Adults)","Current Use","","%","Percentage",9.3,1.2,6.9,11.7,729,"Overall","All Races","18 to 24 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Oct",1664469,1601996,62473,3.8,"2946",96.2,"Small"
"2947",2017,"WA","Washington","Tobacco Use – Survey Data","E-Cigarette Use (Adults)","Current Use","","%","Percentage",9.3,1.2,6.9,11.7,729,"Overall","All Races","18 to 24 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Feb",1636895,1578784,58111,3.6,"2947",96.4,"Small"
"2948",2017,"WA","Washington","Tobacco Use – Survey Data","E-Cigarette Use (Adults)","Current Use","","%","Percentage",9.3,1.2,6.9,11.7,729,"Overall","All Races","18 to 24 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Mar",1640020,1581788,58232,3.6,"2948",96.4,"Small"
"2949",2017,"WA","Washington","Tobacco Use – Survey Data","E-Cigarette Use (Adults)","Current Use","","%","Percentage",9.3,1.2,6.9,11.7,729,"Overall","All Races","18 to 24 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Apr",1643747,1584941,58806,3.6,"2949",96.4,"Small"
"2950",2017,"WA","Washington","Tobacco Use – Survey Data","E-Cigarette Use (Adults)","Current Use","","%","Percentage",9.3,1.2,6.9,11.7,729,"Overall","All Races","18 to 24 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jan",1634652,1576237,58415,3.6,"2950",96.4,"Small"
"2951",2017,"WA","Washington","Tobacco Use – Survey Data","E-Cigarette Use (Adults)","Current Use","","%","Percentage",9.3,1.2,6.9,11.7,729,"Overall","All Races","18 to 24 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jun",1651337,1590769,60568,3.7,"2951",96.3,"Small"
"2952",2017,"WA","Washington","Tobacco Use – Survey Data","E-Cigarette Use (Adults)","Current Use","","%","Percentage",9.3,1.2,6.9,11.7,729,"Overall","All Races","18 to 24 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","May",1647637,1588016,59621,3.6,"2952",96.4,"Small"
"2953",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.4,0.2,3,3.8,12837,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Dec",1673011,1611299,61712,3.7,"2953",96.3,"Large"
"2954",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.4,0.2,3,3.8,12837,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Nov",1668627,1606359,62268,3.7,"2954",96.3,"Large"
"2955",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.4,0.2,3,3.8,12837,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jul",1654697,1593253,61444,3.7,"2955",96.3,"Large"
"2956",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.4,0.2,3,3.8,12837,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Aug",1657747,1595686,62061,3.7,"2956",96.3,"Large"
"2957",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.4,0.2,3,3.8,12837,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Sep",1660839,1598423,62416,3.8,"2957",96.2,"Large"
"2958",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.4,0.2,3,3.8,12837,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Oct",1664469,1601996,62473,3.8,"2958",96.2,"Large"
"2959",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.4,0.2,3,3.8,12837,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Feb",1636895,1578784,58111,3.6,"2959",96.4,"Large"
"2960",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.4,0.2,3,3.8,12837,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Mar",1640020,1581788,58232,3.6,"2960",96.4,"Large"
"2961",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.4,0.2,3,3.8,12837,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Apr",1643747,1584941,58806,3.6,"2961",96.4,"Large"
"2962",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.4,0.2,3,3.8,12837,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jan",1634652,1576237,58415,3.6,"2962",96.4,"Large"
"2963",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.4,0.2,3,3.8,12837,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jun",1651337,1590769,60568,3.7,"2963",96.3,"Large"
"2964",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.4,0.2,3,3.8,12837,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","May",1647637,1588016,59621,3.6,"2964",96.4,"Large"
"2965",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",6.7,0.5,5.7,7.7,4503,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Dec",1673011,1611299,61712,3.7,"2965",96.3,"Large"
"2966",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",6.7,0.5,5.7,7.7,4503,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Nov",1668627,1606359,62268,3.7,"2966",96.3,"Large"
"2967",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",6.7,0.5,5.7,7.7,4503,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jul",1654697,1593253,61444,3.7,"2967",96.3,"Large"
"2968",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",6.7,0.5,5.7,7.7,4503,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Aug",1657747,1595686,62061,3.7,"2968",96.3,"Large"
"2969",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",6.7,0.5,5.7,7.7,4503,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Sep",1660839,1598423,62416,3.8,"2969",96.2,"Large"
"2970",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",6.7,0.5,5.7,7.7,4503,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Oct",1664469,1601996,62473,3.8,"2970",96.2,"Large"
"2971",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",6.7,0.5,5.7,7.7,4503,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Feb",1636895,1578784,58111,3.6,"2971",96.4,"Large"
"2972",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",6.7,0.5,5.7,7.7,4503,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Mar",1640020,1581788,58232,3.6,"2972",96.4,"Large"
"2973",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",6.7,0.5,5.7,7.7,4503,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Apr",1643747,1584941,58806,3.6,"2973",96.4,"Large"
"2974",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",6.7,0.5,5.7,7.7,4503,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jan",1634652,1576237,58415,3.6,"2974",96.4,"Large"
"2975",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",6.7,0.5,5.7,7.7,4503,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jun",1651337,1590769,60568,3.7,"2975",96.3,"Large"
"2976",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",6.7,0.5,5.7,7.7,4503,"Overall","All Races","65 Years and Older","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","May",1647637,1588016,59621,3.6,"2976",96.4,"Large"
"2977",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.9,1.2,3.5,8.3,691,"Overall","All Races","Age 20 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Dec",1673011,1611299,61712,3.7,"2977",96.3,"Small"
"2978",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.9,1.2,3.5,8.3,691,"Overall","All Races","Age 20 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Nov",1668627,1606359,62268,3.7,"2978",96.3,"Small"
"2979",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.9,1.2,3.5,8.3,691,"Overall","All Races","Age 20 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jul",1654697,1593253,61444,3.7,"2979",96.3,"Small"
"2980",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.9,1.2,3.5,8.3,691,"Overall","All Races","Age 20 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Aug",1657747,1595686,62061,3.7,"2980",96.3,"Small"
"2981",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.9,1.2,3.5,8.3,691,"Overall","All Races","Age 20 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Sep",1660839,1598423,62416,3.8,"2981",96.2,"Small"
"2982",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.9,1.2,3.5,8.3,691,"Overall","All Races","Age 20 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Oct",1664469,1601996,62473,3.8,"2982",96.2,"Small"
"2983",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.9,1.2,3.5,8.3,691,"Overall","All Races","Age 20 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Feb",1636895,1578784,58111,3.6,"2983",96.4,"Small"
"2984",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.9,1.2,3.5,8.3,691,"Overall","All Races","Age 20 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Mar",1640020,1581788,58232,3.6,"2984",96.4,"Small"
"2985",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.9,1.2,3.5,8.3,691,"Overall","All Races","Age 20 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Apr",1643747,1584941,58806,3.6,"2985",96.4,"Small"
"2986",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.9,1.2,3.5,8.3,691,"Overall","All Races","Age 20 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jan",1634652,1576237,58415,3.6,"2986",96.4,"Small"
"2987",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.9,1.2,3.5,8.3,691,"Overall","All Races","Age 20 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jun",1651337,1590769,60568,3.7,"2987",96.3,"Small"
"2988",2017,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",5.9,1.2,3.5,8.3,691,"Overall","All Races","Age 20 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","May",1647637,1588016,59621,3.6,"2988",96.4,"Small"
"2989",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",15.1,0.7,13.7,16.5,4578,"Overall","All Races","45 to 64 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Dec",1673011,1611299,61712,3.7,"2989",96.3,"Large"
"2990",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",15.1,0.7,13.7,16.5,4578,"Overall","All Races","45 to 64 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Nov",1668627,1606359,62268,3.7,"2990",96.3,"Large"
"2991",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",15.1,0.7,13.7,16.5,4578,"Overall","All Races","45 to 64 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jul",1654697,1593253,61444,3.7,"2991",96.3,"Large"
"2992",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",15.1,0.7,13.7,16.5,4578,"Overall","All Races","45 to 64 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Aug",1657747,1595686,62061,3.7,"2992",96.3,"Large"
"2993",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",15.1,0.7,13.7,16.5,4578,"Overall","All Races","45 to 64 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Sep",1660839,1598423,62416,3.8,"2993",96.2,"Large"
"2994",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",15.1,0.7,13.7,16.5,4578,"Overall","All Races","45 to 64 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Oct",1664469,1601996,62473,3.8,"2994",96.2,"Large"
"2995",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",15.1,0.7,13.7,16.5,4578,"Overall","All Races","45 to 64 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Feb",1636895,1578784,58111,3.6,"2995",96.4,"Large"
"2996",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",15.1,0.7,13.7,16.5,4578,"Overall","All Races","45 to 64 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Mar",1640020,1581788,58232,3.6,"2996",96.4,"Large"
"2997",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",15.1,0.7,13.7,16.5,4578,"Overall","All Races","45 to 64 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Apr",1643747,1584941,58806,3.6,"2997",96.4,"Large"
"2998",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",15.1,0.7,13.7,16.5,4578,"Overall","All Races","45 to 64 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jan",1634652,1576237,58415,3.6,"2998",96.4,"Large"
"2999",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",15.1,0.7,13.7,16.5,4578,"Overall","All Races","45 to 64 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jun",1651337,1590769,60568,3.7,"2999",96.3,"Large"
"3000",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",15.1,0.7,13.7,16.5,4578,"Overall","All Races","45 to 64 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","May",1647637,1588016,59621,3.6,"3000",96.4,"Large"
"3001",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",9.9,1.3,7.3,12.5,735,"Overall","All Races","18 to 24 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Dec",1673011,1611299,61712,3.7,"3001",96.3,"Small"
"3002",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",9.9,1.3,7.3,12.5,735,"Overall","All Races","18 to 24 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Nov",1668627,1606359,62268,3.7,"3002",96.3,"Small"
"3003",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",9.9,1.3,7.3,12.5,735,"Overall","All Races","18 to 24 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jul",1654697,1593253,61444,3.7,"3003",96.3,"Small"
"3004",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",9.9,1.3,7.3,12.5,735,"Overall","All Races","18 to 24 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Aug",1657747,1595686,62061,3.7,"3004",96.3,"Small"
"3005",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",9.9,1.3,7.3,12.5,735,"Overall","All Races","18 to 24 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Sep",1660839,1598423,62416,3.8,"3005",96.2,"Small"
"3006",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",9.9,1.3,7.3,12.5,735,"Overall","All Races","18 to 24 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Oct",1664469,1601996,62473,3.8,"3006",96.2,"Small"
"3007",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",9.9,1.3,7.3,12.5,735,"Overall","All Races","18 to 24 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Feb",1636895,1578784,58111,3.6,"3007",96.4,"Small"
"3008",2017,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",9.9,1.3,7.3,12.5,735,"Overall","All Races","18 to 24 Years","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Mar",1640020,1581788,58232,3.6,"3008",96.4,"Small"
